0.0293817000929,0.125,0.128,0.122,0.028,5.052,8.248,10.477,3.316,0.113,0.119,0.242,0.093,0.198,0.21,0.502,0.619,0.115,0.224,0.273,0.195,0.19,0.451,0.439,0.357,0.149,1.474,0.977,2.851,0.348,1.928,1.749,4.056,0.166,1.768,1.263,1.589,0.21,1.463,1.267,3.463,0.107,0.167,0.149,0.046,0.213,0.165,0.088,0.01,0.17,0.122,0.091,0.036,0.092,0.17,0.151,0.018,0.195,0.05,0.079,0.024,0.113,0.272,0.116,0.071,0.458,0.218,0.161,0.081,7.373,5.683,11.397,4.254,7.101,9.217,10.327,3.723,1.657,8.148,10.194,2.88,5.187,14.243,10.998,1.778,5.467,13.617,9.143,2.799,3.417,10.348,9.598,1.121,3.443,16.005,12.139,2.445,7.118,13.178,7.189,2.656,4.705,7.165,6.956,2.89,4.313,10.687,5.852,4.619,6.526,12.904,7.869,2.635,4.642,6.869,5.89,3.174,3.9,7.924,4.86,3.429,2.181,4.012,4.674,2.754,1.705,9.613,7.842,2.592
0.14913470007,0.115,0.099,0.12,0.028,5.212,9.252,9.632,3.153,0.116,0.108,0.239,0.097,0.209,0.199,0.457,0.617,0.122,0.216,0.246,0.204,0.173,0.413,0.406,0.375,0.12,1.529,0.93,2.877,0.334,1.863,1.504,4.124,0.172,1.711,1.14,1.667,0.162,1.489,1.145,3.499,0.109,0.156,0.148,0.056,0.19,0.184,0.077,0.009,0.175,0.149,0.105,0.043,0.103,0.173,0.144,0.016,0.171,0.037,0.061,0.028,0.094,0.319,0.123,0.086,0.445,0.231,0.16,0.081,6.917,5.653,11.007,4.374,7.498,9.049,9.894,3.747,1.698,8.637,9.252,2.821,6.95,15.034,10.145,1.767,6.564,13.978,8.3,2.76,4.873,10.683,8.627,1.167,3.294,16.21,9.687,2.631,6.775,12.927,6.826,2.63,5.619,7.706,7.213,2.872,5.031,11.169,5.043,4.526,6.941,12.928,8.067,2.469,5.541,7.689,5.478,3.207,5.143,8.776,4.503,3.463,2.381,4.434,4.63,2.815,2.014,10.372,7.983,2.646
0.269459499978,0.121,0.069,0.112,0.027,5.369,9.949,8.921,3.035,0.132,0.093,0.222,0.101,0.211,0.204,0.414,0.612,0.13,0.203,0.228,0.23,0.152,0.36,0.371,0.405,0.114,1.506,0.868,2.913,0.33,1.727,1.325,4.219,0.173,1.561,0.979,1.766,0.143,1.446,1.039,3.561,0.132,0.144,0.149,0.068,0.162,0.197,0.068,0.01,0.172,0.17,0.121,0.049,0.116,0.172,0.146,0.018,0.158,0.029,0.052,0.035,0.102,0.36,0.137,0.105,0.442,0.225,0.164,0.079,6.902,5.557,10.356,4.486,8.099,8.47,9.741,3.765,1.972,9.208,8.593,2.77,8.877,15.176,9.646,1.778,7.807,13.833,7.857,2.709,6.624,10.497,7.889,1.241,3.267,16.147,7.933,2.811,6.151,12.546,7.067,2.56,6.292,7.829,7.229,2.905,5.59,11.225,4.472,4.468,7.384,12.6,8.288,2.365,6.243,8.427,4.984,3.258,6.348,9.343,4.523,3.515,2.665,4.816,4.404,2.889,2.252,10.813,8.43,2.685
0.405501000001,0.142,0.045,0.102,0.027,5.469,10.321,8.668,2.951,0.166,0.082,0.196,0.102,0.201,0.231,0.385,0.596,0.133,0.203,0.227,0.261,0.13,0.322,0.342,0.441,0.138,1.447,0.836,2.951,0.327,1.606,1.228,4.323,0.167,1.396,0.853,1.862,0.141,1.361,0.951,3.637,0.167,0.132,0.152,0.076,0.138,0.202,0.065,0.013,0.16,0.177,0.134,0.052,0.125,0.169,0.159,0.022,0.153,0.029,0.05,0.041,0.125,0.378,0.151,0.125,0.427,0.201,0.17,0.073,7.085,5.473,9.628,4.536,8.626,7.925,9.88,3.751,2.406,9.958,8.383,2.743,10.384,14.967,9.709,1.788,8.75,13.541,8.11,2.645,8.094,10.066,7.549,1.309,3.288,16.294,7.166,2.926,5.463,12.4,7.931,2.452,6.543,7.569,7.062,2.969,6.164,10.924,4.185,4.467,7.791,12.202,8.576,2.338,6.509,8.923,4.609,3.316,7.425,9.556,4.95,3.591,2.864,5.151,4.079,2.933,2.405,11.086,9.185,2.707
0.524667900056,0.168,0.031,0.092,0.026,5.446,10.437,8.965,2.888,0.216,0.08,0.167,0.099,0.182,0.277,0.372,0.568,0.135,0.229,0.245,0.286,0.113,0.322,0.328,0.473,0.191,1.4,0.859,2.972,0.316,1.564,1.198,4.41,0.153,1.294,0.802,1.925,0.144,1.27,0.869,3.705,0.206,0.126,0.158,0.079,0.133,0.2,0.064,0.017,0.143,0.168,0.139,0.051,0.127,0.166,0.177,0.027,0.153,0.037,0.053,0.043,0.15,0.362,0.157,0.137,0.38,0.165,0.176,0.064,7.198,5.451,9.029,4.488,8.832,7.815,10.238,3.671,2.96,10.866,8.658,2.743,10.969,14.732,10.291,1.778,9.057,13.431,9.094,2.578,8.746,9.62,7.558,1.348,3.26,16.933,7.22,2.947,4.836,12.586,9.056,2.341,6.353,7.08,6.82,3.03,6.725,10.377,4.1,4.52,8.057,11.879,8.814,2.381,6.283,9.107,4.504,3.366,8.34,9.498,5.655,3.694,2.873,5.425,3.781,2.917,2.457,11.392,10.068,2.714
0.644386600005,0.192,0.03,0.085,0.024,5.253,10.41,9.628,2.86,0.268,0.089,0.141,0.09,0.161,0.336,0.372,0.529,0.142,0.287,0.276,0.294,0.103,0.366,0.33,0.494,0.26,1.397,0.943,2.955,0.294,1.618,1.194,4.457,0.136,1.292,0.833,1.94,0.143,1.209,0.793,3.745,0.241,0.128,0.165,0.073,0.159,0.195,0.065,0.02,0.124,0.145,0.134,0.046,0.122,0.163,0.19,0.031,0.15,0.055,0.058,0.04,0.17,0.312,0.153,0.137,0.306,0.127,0.175,0.053,7.079,5.508,8.729,4.354,8.497,8.317,10.702,3.523,3.404,11.749,9.324,2.771,10.307,14.738,11.151,1.737,8.53,13.677,10.489,2.525,8.268,9.297,7.801,1.345,3.137,18.03,7.807,2.885,4.311,12.883,10.053,2.269,5.867,6.567,6.695,3.063,7.22,9.699,4.196,4.603,8.036,11.588,8.924,2.471,5.663,9.036,4.773,3.398,8.981,9.354,6.477,3.811,2.711,5.625,3.683,2.84,2.42,11.836,10.836,2.719
0.779341000016,0.208,0.044,0.081,0.02,4.881,10.328,10.264,2.899,0.303,0.103,0.123,0.077,0.146,0.4,0.377,0.483,0.159,0.366,0.314,0.285,0.102,0.438,0.347,0.498,0.326,1.442,1.071,2.892,0.279,1.735,1.199,4.457,0.12,1.376,0.927,1.911,0.131,1.204,0.737,3.745,0.268,0.139,0.171,0.062,0.216,0.19,0.067,0.022,0.112,0.115,0.12,0.039,0.11,0.158,0.191,0.032,0.14,0.08,0.064,0.033,0.179,0.241,0.144,0.127,0.231,0.099,0.166,0.043,6.748,5.615,8.744,4.185,7.597,9.284,11.135,3.341,3.642,12.318,10.127,2.834,8.624,15.069,12.044,1.664,7.377,14.234,11.844,2.506,6.856,9.111,8.191,1.293,2.986,19.262,8.754,2.78,3.852,12.919,10.721,2.254,5.263,6.174,6.801,3.06,7.532,9.031,4.544,4.685,7.64,11.174,8.897,2.581,4.85,8.826,5.366,3.399,9.232,9.32,7.292,3.923,2.402,5.716,3.857,2.722,2.344,12.364,11.3,2.737
0.89908880007,0.215,0.068,0.08,0.016,4.341,10.237,10.599,3.027,0.307,0.115,0.114,0.063,0.142,0.464,0.385,0.435,0.186,0.444,0.347,0.265,0.109,0.511,0.374,0.483,0.368,1.512,1.213,2.79,0.282,1.851,1.209,4.412,0.108,1.496,1.043,1.853,0.114,1.251,0.734,3.704,0.285,0.155,0.173,0.049,0.286,0.19,0.071,0.022,0.108,0.087,0.101,0.032,0.095,0.148,0.179,0.03,0.123,0.106,0.072,0.025,0.177,0.167,0.136,0.111,0.183,0.088,0.152,0.036,6.36,5.776,8.996,4.033,6.365,10.387,11.398,3.175,3.526,12.348,10.789,2.939,6.423,15.568,12.822,1.58,5.874,14.899,12.884,2.531,4.974,9.005,8.661,1.207,2.822,20.171,9.959,2.679,3.378,12.413,11.041,2.288,4.659,5.942,7.105,3.03,7.575,8.532,5.147,4.754,6.678,10.49,8.751,2.693,4.042,8.591,6.043,3.365,9.003,9.54,7.981,4.015,2.037,5.685,4.242,2.586,2.283,12.808,11.374,2.791
1.01956869999,0.211,0.095,0.082,0.013,3.671,10.11,10.734,3.211,0.278,0.117,0.113,0.051,0.147,0.517,0.402,0.394,0.215,0.496,0.367,0.242,0.123,0.556,0.4,0.451,0.375,1.566,1.349,2.674,0.315,1.909,1.233,4.345,0.099,1.585,1.139,1.782,0.101,1.321,0.802,3.631,0.3,0.168,0.168,0.036,0.345,0.197,0.08,0.022,0.113,0.068,0.082,0.026,0.082,0.132,0.158,0.025,0.108,0.126,0.082,0.019,0.166,0.108,0.134,0.095,0.176,0.096,0.134,0.034,6.075,6.02,9.43,3.907,5.112,11.276,11.516,3.059,3.15,11.787,11.244,3.066,4.346,15.878,13.445,1.524,4.478,15.364,13.73,2.58,3.177,8.884,9.153,1.114,2.735,20.346,11.318,2.624,2.863,11.353,11.112,2.343,4.113,5.804,7.525,2.989,7.246,8.285,5.919,4.819,5.411,9.513,8.513,2.799,3.374,8.356,6.607,3.312,8.302,9.976,8.564,4.084,1.664,5.532,4.778,2.455,2.255,12.948,11.184,2.881
1.156082,0.198,0.115,0.091,0.012,3.008,9.868,11.041,3.398,0.229,0.112,0.115,0.041,0.158,0.55,0.435,0.37,0.237,0.502,0.372,0.221,0.142,0.558,0.427,0.406,0.352,1.564,1.477,2.576,0.367,1.884,1.29,4.282,0.092,1.594,1.195,1.718,0.107,1.375,0.938,3.551,0.326,0.171,0.159,0.028,0.371,0.21,0.093,0.021,0.123,0.061,0.071,0.022,0.081,0.114,0.141,0.021,0.107,0.135,0.101,0.018,0.154,0.071,0.14,0.084,0.204,0.117,0.12,0.036,5.953,6.339,10.049,3.81,4.128,11.736,11.706,3.001,2.608,10.746,11.616,3.188,2.858,15.633,13.917,1.534,3.468,15.341,14.677,2.624,1.838,8.659,9.638,1.047,2.718,19.564,12.722,2.629,2.37,9.922,11.16,2.387,3.832,5.648,7.938,2.961,6.531,8.239,6.794,4.898,4.088,8.377,8.282,2.895,2.887,8.044,7.017,3.264,7.263,10.414,9.228,4.13,1.426,5.268,5.397,2.345,2.195,12.588,11.044,2.981
1.27451460005,0.182,0.123,0.106,0.012,2.401,9.336,11.832,3.544,0.178,0.108,0.121,0.036,0.168,0.552,0.488,0.369,0.245,0.458,0.365,0.205,0.162,0.52,0.453,0.359,0.31,1.481,1.604,2.524,0.429,1.775,1.393,4.235,0.085,1.498,1.206,1.673,0.136,1.378,1.119,3.483,0.376,0.16,0.15,0.025,0.36,0.224,0.11,0.02,0.133,0.064,0.069,0.019,0.104,0.097,0.134,0.018,0.124,0.133,0.126,0.022,0.148,0.052,0.151,0.079,0.249,0.14,0.114,0.042,6.033,6.7,10.792,3.753,3.581,11.64,12.204,2.993,2.032,9.389,12.036,3.289,2.156,14.592,14.357,1.623,2.978,14.597,15.97,2.645,1.183,8.249,10.162,1.025,2.815,17.846,14.042,2.679,1.996,8.346,11.364,2.391,3.735,5.357,8.199,2.966,5.674,8.22,7.685,5.011,3.147,7.165,8.12,2.966,2.635,7.536,7.349,3.245,6.242,10.614,10.14,4.165,1.342,4.9,6.015,2.272,2.128,11.68,11.274,3.063
1.39407140005,0.17,0.117,0.126,0.015,1.964,8.397,13.129,3.614,0.141,0.119,0.127,0.033,0.175,0.517,0.55,0.394,0.234,0.374,0.35,0.194,0.177,0.457,0.479,0.322,0.267,1.31,1.729,2.524,0.474,1.594,1.534,4.198,0.081,1.295,1.171,1.649,0.186,1.307,1.308,3.435,0.45,0.138,0.141,0.024,0.315,0.234,0.13,0.02,0.135,0.07,0.073,0.016,0.157,0.085,0.137,0.017,0.157,0.124,0.154,0.03,0.145,0.045,0.16,0.077,0.287,0.155,0.117,0.05,6.235,7.032,11.517,3.735,3.415,10.935,13.051,3.004,1.534,7.845,12.483,3.356,1.988,12.693,14.874,1.768,2.785,13.009,17.544,2.637,1.101,7.535,10.754,1.045,2.964,15.338,15.086,2.739,1.798,6.753,11.655,2.352,3.827,4.841,8.112,3.014,4.938,8.021,8.467,5.169,2.697,5.863,7.914,3.002,2.557,6.787,7.667,3.268,5.466,10.416,11.28,4.202,1.413,4.406,6.511,2.252,2.117,10.318,11.918,3.107
1.52930669999,0.165,0.098,0.148,0.019,1.716,7.067,14.756,3.6,0.124,0.149,0.136,0.032,0.177,0.444,0.608,0.44,0.211,0.271,0.338,0.186,0.186,0.384,0.504,0.303,0.239,1.071,1.832,2.565,0.499,1.356,1.686,4.157,0.083,1.015,1.1,1.641,0.251,1.156,1.468,3.404,0.529,0.111,0.134,0.025,0.255,0.235,0.144,0.021,0.127,0.075,0.078,0.014,0.235,0.081,0.146,0.018,0.196,0.114,0.179,0.039,0.145,0.042,0.164,0.075,0.306,0.161,0.126,0.058,6.38,7.249,12.133,3.767,3.411,9.7,14.109,3.004,1.15,6.217,12.838,3.385,2.035,10.102,15.434,1.928,2.69,10.651,19.091,2.606,1.381,6.428,11.311,1.089,3.072,12.332,15.625,2.778,1.837,5.257,11.885,2.3,3.945,4.125,7.661,3.109,4.389,7.512,9.053,5.368,2.782,4.496,7.588,3.014,2.595,5.876,8.014,3.335,5.127,9.789,12.497,4.254,1.526,3.786,6.805,2.297,2.229,8.711,12.879,3.105
1.64907340007,0.166,0.076,0.17,0.023,1.74,5.575,16.432,3.511,0.122,0.192,0.146,0.033,0.179,0.346,0.641,0.499,0.183,0.176,0.336,0.18,0.189,0.32,0.529,0.309,0.23,0.808,1.897,2.632,0.494,1.097,1.818,4.109,0.096,0.72,1.018,1.647,0.316,0.95,1.576,3.39,0.585,0.085,0.126,0.024,0.196,0.227,0.153,0.022,0.11,0.076,0.079,0.011,0.318,0.081,0.151,0.018,0.231,0.105,0.193,0.046,0.144,0.042,0.161,0.07,0.301,0.159,0.14,0.066,6.305,7.297,12.604,3.852,3.375,8.155,15.149,2.971,0.927,4.632,12.957,3.382,2.067,7.3,16.053,2.055,2.594,7.935,20.295,2.561,1.793,4.993,11.751,1.129,3.039,9.31,15.668,2.788,2.122,4.09,11.944,2.275,4.067,3.375,7.025,3.246,4.064,6.744,9.502,5.569,3.25,3.277,7.186,3.033,2.651,4.99,8.408,3.422,5.092,8.836,13.625,4.309,1.619,3.124,6.901,2.403,2.443,7.148,14.011,3.062
1.77046550007,0.172,0.057,0.187,0.027,1.928,4.339,17.929,3.371,0.128,0.233,0.16,0.036,0.186,0.247,0.648,0.563,0.159,0.114,0.35,0.179,0.19,0.275,0.558,0.341,0.23,0.587,1.908,2.708,0.477,0.869,1.915,4.062,0.126,0.486,0.949,1.664,0.361,0.743,1.635,3.398,0.593,0.071,0.118,0.023,0.151,0.208,0.152,0.024,0.09,0.072,0.078,0.009,0.384,0.082,0.145,0.018,0.255,0.101,0.192,0.05,0.141,0.042,0.154,0.063,0.276,0.159,0.159,0.074,5.978,7.162,12.923,3.971,3.206,6.618,15.953,2.895,0.806,3.306,12.782,3.353,2.064,4.976,16.833,2.116,2.554,5.519,21.024,2.5,2.194,3.61,12.117,1.153,2.81,6.944,15.487,2.777,2.602,3.58,11.87,2.297,4.002,2.788,6.463,3.404,3.821,5.924,9.91,5.714,3.827,2.542,6.923,3.077,2.638,4.298,8.772,3.481,5.129,7.747,14.506,4.334,1.604,2.509,6.806,2.541,2.663,5.884,15.098,2.985
1.89040580008,0.176,0.044,0.196,0.03,2.244,3.8,19.092,3.209,0.131,0.256,0.177,0.042,0.2,0.171,0.635,0.621,0.142,0.099,0.374,0.183,0.193,0.26,0.588,0.393,0.227,0.468,1.87,2.783,0.454,0.733,1.977,4.03,0.172,0.373,0.909,1.694,0.377,0.602,1.668,3.434,0.543,0.073,0.108,0.022,0.123,0.183,0.139,0.026,0.072,0.065,0.074,0.008,0.407,0.081,0.127,0.016,0.264,0.1,0.18,0.051,0.136,0.045,0.147,0.056,0.242,0.166,0.182,0.082,5.488,6.84,13.141,4.086,2.963,5.44,16.356,2.789,0.779,2.503,12.376,3.305,2.015,3.716,17.785,2.11,2.604,4.08,21.304,2.419,2.497,2.807,12.472,1.162,2.431,5.893,15.463,2.758,3.123,4.009,11.782,2.357,3.771,2.534,6.199,3.546,3.57,5.379,10.35,5.744,4.238,2.635,7.028,3.132,2.574,3.951,9.025,3.461,4.971,6.825,15.097,4.287,1.583,2.048,6.559,2.67,2.775,5.086,15.923,2.889
2.02641080006,0.178,0.039,0.194,0.03,2.545,4.154,19.908,3.049,0.129,0.25,0.194,0.053,0.219,0.129,0.614,0.665,0.138,0.131,0.398,0.195,0.194,0.279,0.612,0.454,0.212,0.479,1.797,2.849,0.437,0.73,2.009,4.029,0.231,0.408,0.899,1.732,0.363,0.591,1.701,3.498,0.448,0.09,0.099,0.022,0.108,0.155,0.117,0.028,0.059,0.058,0.067,0.007,0.376,0.077,0.104,0.013,0.261,0.103,0.159,0.05,0.13,0.051,0.144,0.052,0.209,0.182,0.207,0.088,4.986,6.335,13.298,4.148,2.744,4.864,16.319,2.675,0.832,2.45,11.951,3.228,2.077,3.759,18.785,2.058,2.81,4.013,21.307,2.317,2.674,2.991,12.812,1.168,2.003,6.491,15.872,2.74,3.569,5.413,11.723,2.427,3.334,2.686,6.269,3.63,3.215,5.409,10.776,5.63,4.358,3.682,7.507,3.157,2.55,4.005,9.138,3.33,4.565,6.304,15.393,4.144,1.618,1.829,6.224,2.747,2.706,4.729,16.288,2.792
2.14595710009,0.178,0.037,0.179,0.028,2.958,5.23,20.437,2.906,0.121,0.222,0.21,0.068,0.235,0.116,0.588,0.689,0.147,0.197,0.419,0.213,0.194,0.324,0.618,0.514,0.187,0.602,1.725,2.899,0.426,0.869,2.026,4.064,0.296,0.571,0.919,1.772,0.331,0.735,1.75,3.575,0.335,0.117,0.089,0.022,0.101,0.128,0.092,0.03,0.055,0.052,0.062,0.008,0.305,0.071,0.082,0.011,0.251,0.11,0.14,0.049,0.127,0.062,0.144,0.055,0.181,0.203,0.234,0.092,4.752,5.59,13.356,4.129,2.76,5.034,15.978,2.583,1.08,3.21,11.768,3.108,2.311,4.969,19.604,1.993,3.169,5.3,21.215,2.198,2.786,4.256,13.071,1.183,1.638,8.66,16.774,2.723,3.856,7.539,11.678,2.474,2.835,3.202,6.596,3.626,2.959,6.084,11.024,5.381,4.246,5.528,8.243,3.106,2.734,4.41,9.126,3.108,4.006,6.256,15.345,3.918,1.859,1.884,5.893,2.751,2.494,4.664,16.015,2.712
2.27898960002,0.18,0.036,0.154,0.026,3.524,6.719,20.696,2.798,0.113,0.183,0.224,0.085,0.24,0.117,0.556,0.691,0.166,0.281,0.435,0.234,0.197,0.38,0.597,0.568,0.155,0.786,1.675,2.932,0.41,1.123,2.028,4.131,0.356,0.808,0.963,1.81,0.291,1.011,1.817,3.642,0.233,0.144,0.083,0.023,0.101,0.103,0.069,0.031,0.059,0.05,0.061,0.011,0.22,0.069,0.068,0.011,0.242,0.123,0.124,0.049,0.127,0.077,0.146,0.061,0.158,0.222,0.26,0.092,4.905,4.666,13.28,4.044,2.981,6.009,15.486,2.553,1.729,4.691,12.025,2.928,2.774,7.025,19.936,1.938,3.694,7.621,21.076,2.086,2.88,6.357,13.13,1.205,1.408,11.988,17.998,2.701,4.08,9.931,11.648,2.48,2.341,4.033,7.098,3.532,3.042,7.299,10.919,5.047,4.13,7.815,9.112,2.962,3.133,5.054,9.011,2.855,3.526,6.629,14.843,3.665,2.259,2.231,5.68,2.697,2.278,4.721,15.018,2.667
2.39881779999,0.187,0.034,0.123,0.024,4.399,8.19,20.572,2.741,0.105,0.151,0.237,0.105,0.23,0.115,0.513,0.678,0.19,0.362,0.448,0.258,0.21,0.427,0.554,0.612,0.125,0.97,1.646,2.953,0.39,1.434,2.012,4.218,0.402,1.043,1.024,1.841,0.254,1.353,1.877,3.682,0.163,0.164,0.084,0.027,0.105,0.085,0.054,0.032,0.071,0.055,0.066,0.014,0.155,0.073,0.063,0.013,0.236,0.139,0.116,0.054,0.133,0.094,0.148,0.069,0.136,0.232,0.285,0.088,5.636,3.738,13.089,3.935,3.602,7.656,14.944,2.609,3.107,6.64,12.746,2.679,3.404,9.497,19.577,1.894,4.675,10.432,20.777,2.007,3.026,8.764,12.921,1.224,1.308,15.853,19.26,2.665,4.386,12.089,11.798,2.447,2.03,5.088,7.744,3.373,3.718,8.713,10.412,4.7,4.277,10.1,10.145,2.745,3.678,5.783,8.804,2.652,3.213,7.24,13.832,3.456,2.712,2.823,5.646,2.616,2.161,4.728,13.4,2.665
2.51915250008,0.195,0.032,0.095,0.026,5.56,9.271,19.989,2.738,0.099,0.135,0.247,0.124,0.204,0.105,0.459,0.661,0.209,0.423,0.466,0.281,0.244,0.458,0.504,0.642,0.103,1.103,1.634,2.972,0.352,1.728,1.99,4.307,0.429,1.206,1.102,1.862,0.224,1.668,1.921,3.692,0.133,0.173,0.092,0.035,0.108,0.071,0.045,0.033,0.088,0.065,0.077,0.019,0.132,0.082,0.066,0.019,0.234,0.155,0.113,0.062,0.14,0.108,0.148,0.075,0.114,0.231,0.305,0.081,6.672,3.071,12.782,3.839,4.355,9.576,14.482,2.748,5.179,8.591,13.799,2.382,4.11,11.913,18.743,1.85,6.151,13.067,20.347,1.972,3.259,10.853,12.582,1.232,1.298,19.516,20.436,2.618,4.896,13.509,12.317,2.396,1.942,6.173,8.421,3.19,4.855,9.854,9.681,4.412,4.806,11.835,11.346,2.512,4.19,6.344,8.566,2.561,3.11,7.785,12.483,3.349,3.008,3.517,5.77,2.541,2.246,4.573,11.454,2.705
2.65608500002,0.203,0.032,0.08,0.031,6.884,9.739,19.013,2.774,0.093,0.131,0.254,0.142,0.166,0.091,0.407,0.649,0.218,0.448,0.49,0.3,0.302,0.473,0.462,0.656,0.093,1.148,1.641,2.989,0.319,1.931,1.989,4.37,0.437,1.251,1.204,1.864,0.207,1.861,1.963,3.677,0.139,0.172,0.107,0.046,0.108,0.06,0.045,0.033,0.107,0.08,0.092,0.023,0.155,0.093,0.07,0.028,0.234,0.166,0.114,0.074,0.145,0.116,0.144,0.076,0.093,0.221,0.315,0.074,7.933,2.943,12.398,3.774,5.289,11.269,14.201,2.925,7.737,9.996,14.917,2.093,4.713,13.761,17.939,1.785,8.178,14.906,19.987,1.976,3.608,12.107,12.373,1.22,1.291,22.244,21.633,2.576,5.487,13.81,13.211,2.361,2.132,7.003,8.922,3.039,6.218,10.291,9.063,4.237,5.605,12.567,12.62,2.342,4.55,6.55,8.383,2.584,3.138,7.992,11.179,3.346,3.049,4.13,5.92,2.49,2.457,4.247,9.596,2.771
2.77488620009,0.205,0.036,0.077,0.038,7.987,9.563,17.862,2.827,0.087,0.13,0.256,0.157,0.129,0.086,0.366,0.649,0.215,0.429,0.513,0.313,0.377,0.48,0.434,0.649,0.098,1.095,1.669,3.0,0.301,1.985,2.025,4.389,0.433,1.173,1.322,1.842,0.207,1.866,2.003,3.642,0.166,0.164,0.126,0.06,0.108,0.054,0.05,0.033,0.124,0.097,0.108,0.027,0.204,0.103,0.076,0.038,0.235,0.165,0.116,0.085,0.144,0.114,0.137,0.072,0.079,0.207,0.311,0.069,8.955,3.474,12.015,3.727,6.037,12.313,14.121,3.079,10.066,10.462,15.832,1.879,5.032,14.56,17.624,1.7,10.175,15.509,19.914,2.007,3.975,12.257,12.507,1.192,1.307,23.435,22.884,2.566,5.962,12.889,14.235,2.375,2.462,7.364,9.071,2.955,7.296,9.881,8.904,4.182,6.394,12.127,13.759,2.295,4.655,6.347,8.359,2.667,3.223,7.762,10.416,3.399,2.823,4.501,5.973,2.456,2.694,3.861,8.283,2.834
2.89394610003,0.198,0.043,0.088,0.046,8.539,8.8,16.686,2.88,0.083,0.122,0.249,0.166,0.106,0.098,0.342,0.666,0.204,0.368,0.523,0.318,0.456,0.486,0.418,0.622,0.117,0.958,1.714,3.0,0.325,1.876,2.091,4.368,0.426,0.997,1.442,1.797,0.233,1.671,2.04,3.607,0.201,0.156,0.147,0.072,0.109,0.054,0.059,0.032,0.135,0.112,0.125,0.029,0.256,0.11,0.08,0.045,0.24,0.151,0.117,0.092,0.138,0.103,0.13,0.064,0.074,0.192,0.291,0.064,9.59,4.512,11.763,3.67,6.483,12.473,14.154,3.161,11.429,9.838,16.32,1.788,5.053,14.113,17.951,1.614,11.581,14.72,20.091,2.057,4.342,11.383,13.012,1.16,1.497,22.933,24.142,2.6,6.083,11.048,15.095,2.451,2.816,7.183,8.891,2.94,7.709,8.763,9.311,4.205,6.829,10.759,14.62,2.379,4.572,5.742,8.522,2.734,3.275,7.114,10.474,3.425,2.468,4.53,5.913,2.425,2.825,3.532,7.773,2.856
